Ortschaftsname;PLZ;Zusatzziffer;Gemeindename;BFS-Nr;Kantonskürzel;E;N;Sprache;Validity
Corcelles-le-Jorat;1082;0;Corcelles-le-Jorat;5785;VD;6.730355281;46.5988225;fr;01.07.2008
Maracon;1613;0;Maracon;5790;VD;6.875128478;46.55605001;fr;01.07.2008
Montpreveyres;1081;0;Montpreveyres;5792;VD;6.738328029;46.58207435;fr;01.07.2008
Ropraz;1088;0;Ropraz;5798;VD;6.751144914;46.60978995;fr;01.07.2008
Servion;1077;0;Servion;5799;VD;6.779674828;46.57442584;fr;01.07.2008
Carrouge VD;1084;0;Vulliens;5803;VD;6.788527338;46.60122158;fr;01.07.2008
Montaubion-Chardonney;1041;22;Jorat-Menthue;5804;VD;6.713908254;46.64566059;fr;01.07.2008
Villars-Tiercelin;1058;0;Jorat-Menthue;5804;VD;6.713417465;46.61710747;fr;01.07.2008
Villars-Mendraz;1061;0;Jorat-Menthue;5804;VD;6.727329978;46.64780636;fr;01.07.2008
Sottens;1062;0;Jorat-Menthue;5804;VD;6.746622695;46.65135459;fr;01.07.2008
Essertes;1078;0;Oron;5805;VD;6.78767651;46.56190287;fr;01.07.2008
Palézieux;1607;0;Oron;5805;VD;6.84041751;46.54326373;fr;01.07.2008
Palézieux-Village;1607;1;Oron;5805;VD;6.834686199;46.55187702;fr;01.07.2008
Les Tavernes;1607;3;Oron;5805;VD;6.809829228;46.55292311;fr;01.07.2008
Oron-le-Châtel;1608;0;Oron;5805;VD;6.840225739;46.57293821;fr;01.07.2008
Bussigny-sur-Oron;1608;2;Oron;5805;VD;6.863198104;46.56995412;fr;01.07.2008
Chesalles-sur-Oron;1608;3;Oron;5805;VD;6.853172788;46.57286878;fr;01.07.2008
Oron-la-Ville;1610;0;Oron;5805;VD;6.824958298;46.56950973;fr;01.07.2008
Châtillens;1610;1;Oron;5805;VD;6.806191061;46.5622393;fr;01.07.2008
Vuibroye;1610;2;Oron;5805;VD;6.804661038;46.57139727;fr;01.07.2008
Ecoteaux;1612;0;Oron;5805;VD;6.857131625;46.55093554;fr;01.07.2008
Ferlens VD;1076;0;Jorat-Mézières;5806;VD;6.787425797;46.59007943;fr;01.07.2008
Mézières VD;1083;0;Jorat-Mézières;5806;VD;6.763926344;46.5879824;fr;01.07.2008
Champtauroz;1537;0;Champtauroz;5812;VD;6.785504171;46.75881755;fr;01.07.2008
Chevroux;1545;0;Chevroux;5813;VD;6.910961716;46.89042053;fr;01.07.2008
Grandcour;1543;0;Grandcour;5817;VD;6.928294741;46.87382026;fr;01.07.2008
Henniez;1525;0;Henniez;5819;VD;6.886959673;46.74219773;fr;01.07.2008
Missy;1565;0;Missy;5821;VD;6.973504676;46.87756088;fr;01.07.2008
Payerne;1530;0;Payerne;5822;VD;6.931422299;46.82558361;fr;01.07.2008
Vers-chez-Perrin;1551;0;Payerne;5822;VD;6.948186203;46.79688789;fr;01.07.2008
Trey;1552;0;Trey;5827;VD;6.923463065;46.77258619;fr;01.07.2008
Treytorrens (Payerne);1538;0;Treytorrens (Payerne);5828;VD;6.803738328;46.77520846;fr;01.07.2008
Sédeilles;1554;0;Villarzel;5830;VD;6.930783872;46.74427461;fr;01.07.2008
Rossens VD;1554;2;Villarzel;5830;VD;6.923264451;46.73309547;fr;01.07.2008
Villarzel;1555;0;Villarzel;5830;VD;6.907978799;46.74218292;fr;01.07.2008
Granges-près-Marnand;1523;0;Valbroye;5831;VD;6.883964275;46.76676132;fr;01.07.2008
Marnand;1524;0;Valbroye;5831;VD;6.902477802;46.75872861;fr;01.07.2008
Combremont-le-Grand;1535;0;Valbroye;5831;VD;6.823269143;46.76503652;fr;01.07.2008
Combremont-le-Petit;1536;0;Valbroye;5831;VD;6.803253751;46.7462016;fr;01.07.2008
Villars-Bramard;1682;4;Valbroye;5831;VD;6.903304452;46.72053622;fr;01.07.2008
Cerniaz VD;1682;5;Valbroye;5831;VD;6.898618434;46.72916492;fr;01.07.2008
Rougemont;1659;0;Château-d'Oex;5841;VD;7.179726748;46.47567995;fr;01.07.2008
Flendruz;1659;2;Château-d'Oex;5841;VD;7.160606718;46.51421071;fr;01.07.2008
Château-d'Oex;1660;0;Château-d'Oex;5841;VD;7.150283336;46.47488363;fr;01.07.2008
Les Moulins;1660;2;Château-d'Oex;5841;VD;7.090604553;46.45093524;fr;01.07.2008
L'Etivaz;1660;3;Château-d'Oex;5841;VD;7.162178554;46.40813798;fr;01.07.2008
Rossinière;1658;0;Rossinière;5842;VD;7.062494173;46.46662068;fr;01.07.2008
La Tine;1658;2;Rossinière;5842;VD;7.047759345;46.47204768;fr;01.07.2008
Allaman;1165;0;Allaman;5851;VD;6.392999588;46.47005653;fr;01.07.2008
Bursinel;1195;3;Bursinel;5852;VD;6.309777561;46.44155649;fr;01.07.2008
Bursins;1183;0;Bursins;5853;VD;6.288799631;46.44868376;fr;01.07.2008
Burtigny;1268;2;Bursins;5853;VD;6.278686818;46.46273975;fr;01.07.2008
Dully;1195;2;Dully;5855;VD;6.294596664;46.43141469;fr;01.07.2008
Rolle;1180;0;Essertines-sur-Rolle;5856;VD;6.32097139;46.46927884;fr;01.07.2008
Tartegnin;1180;2;Essertines-sur-Rolle;5856;VD;6.318584981;46.46642068;fr;01.07.2008
Mont-sur-Rolle;1185;0;Essertines-sur-Rolle;5856;VD;6.32442182;46.46414165;fr;01.07.2008
Essertines-sur-Rolle;1186;0;Essertines-sur-Rolle;5856;VD;6.305352475;46.48502674;fr;01.07.2008
Gilly;1182;0;Gilly;5857;VD;6.299514931;46.46220761;fr;01.07.2008
Luins;1184;0;Luins;5858;VD;6.276978809;46.43769848;fr;01.07.2008
Vinzel;1184;1;Vinzel;5863;VD;6.278884094;46.44813383;fr;01.07.2008
Le Pont;1342;0;L'Abbaye;5871;VD;6.336559355;46.6695916;fr;01.07.2008
L'Abbaye;1344;0;L'Abbaye;5871;VD;6.32466231;46.63570164;fr;01.07.2008
Les Bioux;1346;0;L'Abbaye;5871;VD;6.294420332;46.61124216;fr;01.07.2008
L'Orient;1341;0;Le Chenit;5872;VD;6.262096992;46.59282535;fr;01.05.2019
Le Sentier;1347;0;Le Chenit;5872;VD;6.199754641;46.61231432;fr;01.07.2008
Le Solliat;1347;1;Le Chenit;5872;VD;6.22028545;46.62609594;fr;01.07.2008
Le Brassus;1348;0;Le Chenit;5872;VD;6.198267596;46.56888639;fr;01.07.2008
Les Charbonnières;1343;0;Le Lieu;5873;VD;6.298392882;46.67828576;fr;01.07.2008
Le Lieu;1345;0;Le Lieu;5873;VD;6.260066448;46.65190319;fr;01.07.2008
Le Séchey;1345;1;Le Lieu;5873;VD;6.29772822;46.65689979;fr;01.01.2013
Le Mont-Pèlerin;1801;0;Chardonne;5882;VD;6.824582649;46.49230553;fr;01.07.2008
Chardonne;1803;0;Chardonne;5882;VD;6.820196426;46.47769743;fr;01.07.2008
Jongny;1805;0;Chardonne;5882;VD;6.84131697;46.48483484;fr;01.07.2008
Corseaux;1802;0;Corseaux;5883;VD;6.826841635;46.47064771;fr;01.07.2008
Corsier-sur-Vevey;1804;0;Corsier-sur-Vevey;5884;VD;6.851061982;46.47775975;fr;01.07.2008
Fenil-sur-Corsier;1809;0;Corsier-sur-Vevey;5884;VD;6.867774427;46.48579678;fr;01.07.2008
Blonay;1807;0;Montreux;5886;VD;6.895379055;46.45608898;fr;01.07.2008
Clarens;1815;0;Montreux;5886;VD;6.889912125;46.44646396;fr;01.07.2008
Chailly-Montreux;1816;0;Montreux;5886;VD;6.892347555;46.45295159;fr;01.07.2008
Brent;1817;0;Montreux;5886;VD;6.903883225;46.45291699;fr;01.07.2008
Montreux;1820;0;Montreux;5886;VD;6.912274136;46.4350374;fr;01.07.2008
Territet;1820;5;Montreux;5886;VD;6.925045884;46.42528735;fr;01.07.2008
Chernex;1822;0;Montreux;5886;VD;6.917622023;46.43989709;fr;01.07.2008
Glion;1823;0;Montreux;5886;VD;6.933709565;46.43850176;fr;01.07.2008
Caux;1824;0;Montreux;5886;VD;6.967599455;46.44348215;fr;01.07.2008
Chamby;1832;0;Montreux;5886;VD;6.919098226;46.45277069;fr;01.07.2008
Villard-sur-Chamby;1832;2;Montreux;5886;VD;6.93088319;46.46684005;fr;01.07.2008
Les Avants;1833;0;Montreux;5886;VD;6.954969824;46.46633202;fr;01.07.2008
La Tour-de-Peilz;1814;0;La Tour-de-Peilz;5889;VD;6.867539885;46.45503537;fr;01.07.2008
Vevey;1800;0;Vevey;5890;VD;6.847908297;46.46428067;fr;01.07.2008
Veytaux;1820;6;Veytaux;5891;VD;6.957858262;46.42774968;fr;01.07.2008
St-Légier-La Chiésaz;1806;0;Blonay - Saint-Légier;5892;VD;6.90744498;46.50076376;fr;01.07.2008
Belmont-sur-Yverdon;1432;0;Belmont-sur-Yverdon;5902;VD;6.62471098;46.73778898;fr;01.07.2008
Bioley-Magnoux;1407;4;Bioley-Magnoux;5903;VD;6.714757259;46.72748646;fr;01.07.2008
Chamblon;1436;2;Chamblon;5904;VD;6.59659356;46.77656349;fr;01.07.2008
Essert-sous-Champvent;1443;2;Champvent;5905;VD;6.584068747;46.79410939;fr;01.07.2008
Villars-sous-Champvent;1443;3;Champvent;5905;VD;6.584455453;46.78523459;fr;01.07.2008
Chavannes-le-Chêne;1464;0;Chavannes-le-Chêne;5907;VD;6.780235663;46.78012528;fr;01.07.2008
Chêne-Pâquier;1464;2;Chêne-Pâquier;5908;VD;6.771008333;46.76553916;fr;01.07.2008
Cheseaux-Noréaz;1400;5;Cheseaux-Noréaz;5909;VD;6.687851724;46.78952955;fr;01.07.2008
Cronay;1406;0;Cronay;5910;VD;6.700791527;46.75502299;fr;01.07.2008
Cuarny;1404;0;Cuarny;5911;VD;6.691114765;46.77084645;fr;01.07.2008
Démoret;1415;2;Démoret;5912;VD;6.758701798;46.7488102;fr;01.07.2008
Donneloye;1407;0;Donneloye;5913;VD;6.719809821;46.74729192;fr;01.07.2008
Gossens;1407;2;Donneloye;5913;VD;6.697220027;46.73982486;fr;01.07.2008
Mézery-près-Donneloye;1407;3;Donneloye;5913;VD;6.730735283;46.75331269;fr;01.07.2008
Prahins;1408;0;Donneloye;5913;VD;6.733160562;46.73586761;fr;01.07.2008
Ependes VD;1434;0;Ependes (VD);5914;VD;6.602518124;46.74614538;fr;01.07.2008
Mathod;1438;0;Mathod;5919;VD;6.567655238;46.7621146;fr;01.07.2008
Molondin;1415;0;Molondin;5921;VD;6.748685143;46.76488476;fr;01.07.2008
Montagny-près-Yverdon;1442;0;Montagny-près-Yverdon;5922;VD;6.610306014;46.78945401;fr;01.07.2008
Oppens;1047;0;Oppens;5923;VD;6.694598925;46.71618382;fr;01.07.2008
Orges;1430;0;Orges;5924;VD;6.580704023;46.81249879;fr;01.07.2008
Orzens;1413;0;Orzens;5925;VD;6.684224288;46.72940279;fr;01.07.2008
Pomy;1405;0;Pomy;5926;VD;6.669074505;46.75859756;fr;01.07.2008
Rovray;1463;0;Rovray;5928;VD;6.767147778;46.7874615;fr;01.07.2008
Suchy;1433;0;Suchy;5929;VD;6.603945776;46.72091254;fr;01.07.2008
Suscévaz;1437;0;Suscévaz;5930;VD;6.587273749;46.7625352;fr;01.07.2008
Treycovagnes;1436;0;Treycovagnes;5931;VD;6.606857362;46.77088267;fr;01.07.2008
Ursins;1412;2;Ursins;5932;VD;6.669625339;46.73457977;fr;01.07.2008
Valeyres-sous-Montagny;1441;0;Valeyres-sous-Montagny;5933;VD;6.601668078;46.80079461;fr;01.07.2008
Valeyres-sous-Ursins;1412;0;Valeyres-sous-Ursins;5934;VD;6.653964483;46.74493901;fr;01.07.2008
Villars-Epeney;1404;2;Villars-Epeney;5935;VD;6.697611853;46.7825742;fr;01.07.2008
Vugelles-La Mothe;1431;0;Vugelles-La Mothe;5937;VD;6.576048336;46.82548305;fr;01.07.2008
Yverdon-les-Bains;1400;0;Yverdon-les-Bains;5938;VD;6.642293367;46.77560269;fr;01.07.2008
Gressy;1432;2;Yverdon-les-Bains;5938;VD;6.637253098;46.751297;fr;01.07.2008
Yvonand;1462;0;Yvonand;5939;VD;6.731050022;46.7892509;fr;01.07.2008
Brig;3900;0;Brig-Glis;6002;VS;7.997167887;46.31441338;de;01.07.2008
Gamsen;3900;2;Brig-Glis;6002;VS;7.944708935;46.29485671;de;01.07.2008
Brigerbad;3900;3;Brig-Glis;6002;VS;7.923780655;46.30240246;de;01.07.2008
Glis;3902;0;Brig-Glis;6002;VS;7.982991043;46.29187453;de;01.07.2008
Eggerberg;3939;0;Eggerberg;6004;VS;7.887061346;46.31881104;de;01.07.2008
Mund;3903;0;Naters;6007;VS;7.920736814;46.35846779;de;01.07.2008
Birgisch;3903;1;Naters;6007;VS;7.963996952;46.3318822;de;01.07.2008
Naters;3904;0;Naters;6007;VS;7.982202302;46.33553117;de;01.07.2008
Blatten b. Naters;3914;0;Naters;6007;VS;7.992157101;46.3678967;de;01.07.2008
Belalp;3914;1;Naters;6007;VS;7.978026703;46.41635161;de;01.07.2008
Rothwald;3901;23;Ried-Brig;6008;VS;8.067788938;46.27845688;de;01.07.2008
Ried-Brig;3911;0;Ried-Brig;6008;VS;8.043404635;46.28858997;de;01.07.2008
Simplon Dorf;3907;0;Simplon;6009;VS;8.064438604;46.20207913;de;01.07.2008
Simplon Hospiz;3907;2;Simplon;6009;VS;8.011355323;46.23516121;de;01.07.2008
Gabi (Simplon);3907;3;Simplon;6009;VS;8.0833611;46.18672146;de;01.07.2008
Termen;3912;0;Termen;6010;VS;8.047850375;46.33128;de;01.07.2008
Rosswald;3913;0;Termen;6010;VS;8.078717872;46.31431642;de;01.07.2008
Bitsch;3982;0;Termen;6010;VS;8.016016853;46.33222909;de;01.07.2008
Gondo;3907;4;Zwischbergen;6011;VS;8.090910592;46.14643403;de;01.07.2008
Ardon;1957;0;Ardon;6021;VS;7.238745199;46.2353455;fr;01.07.2008
Riddes;1908;0;Chamoson;6022;VS;7.230299867;46.17839227;fr;01.07.2008
Chamoson;1955;0;Chamoson;6022;VS;7.219597746;46.20057796;fr;01.07.2008
Mayens-de-Chamoson;1955;1;Chamoson;6022;VS;7.165689651;46.2224068;fr;01.07.2008
Les Vérines (Chamoson);1955;2;Chamoson;6022;VS;7.204117338;46.22325987;fr;01.07.2008
Némiaz (Chamoson);1955;3;Chamoson;6022;VS;7.226475676;46.21507542;fr;01.07.2008
Grugnay (Chamoson);1955;4;Chamoson;6022;VS;7.214726113;46.20804455;fr;01.07.2008
St-Pierre-de-Clages;1955;5;Chamoson;6022;VS;7.242362283;46.19013032;fr;01.07.2008
Vétroz;1963;0;Conthey;6023;VS;7.260732913;46.22240657;fr;01.07.2008
Conthey;1964;0;Conthey;6023;VS;7.302199668;46.2178625;fr;01.07.2008
Savièse;1965;0;Conthey;6023;VS;7.312828403;46.30374062;fr;01.01.2018
St-Séverin;1975;0;Conthey;6023;VS;7.303788608;46.23900394;fr;01.07.2008
Erde;1976;0;Conthey;6023;VS;7.293785433;46.27147599;fr;01.07.2008
Aven;1976;1;Conthey;6023;VS;7.221243662;46.26830647;fr;01.07.2008
Daillon;1976;2;Conthey;6023;VS;7.309384466;46.25573985;fr;01.07.2008
Veysonnaz;1993;0;Nendaz;6024;VS;7.338291126;46.19017888;fr;01.07.2008
Clèbes (Nendaz);1993;2;Nendaz;6024;VS;7.348293766;46.18310717;fr;01.07.2008
Aproz (Nendaz);1994;2;Nendaz;6024;VS;7.306986266;46.20337938;fr;01.07.2008
Basse-Nendaz;1996;0;Nendaz;6024;VS;7.30784898;46.19260538;fr;01.07.2008
Fey (Nendaz);1996;1;Nendaz;6024;VS;7.273415228;46.18853978;fr;01.07.2008
Bieudron (Nendaz);1996;2;Nendaz;6024;VS;7.266347752;46.19086178;fr;01.07.2008
Condémines (Nendaz);1996;3;Nendaz;6024;VS;7.259327178;46.17694234;fr;01.07.2008
Saclentse;1996;4;Nendaz;6024;VS;7.31736187;46.17205416;fr;01.01.2012
Baar (Nendaz);1996;5;Nendaz;6024;VS;7.328940906;46.20424706;fr;01.07.2008
Beuson (Nendaz);1996;6;Nendaz;6024;VS;7.335643456;46.17463746;fr;01.07.2008
Brignon (Nendaz);1996;7;Nendaz;6024;VS;7.327117906;46.19420953;fr;01.07.2008
Haute-Nendaz;1997;0;Nendaz;6024;VS;7.287775213;46.16646967;fr;01.07.2008
Siviez (Nendaz);1997;1;Nendaz;6024;VS;7.320662283;46.12112415;fr;01.07.2008
Sornard (Nendaz);1997;2;Nendaz;6024;VS;7.303574682;46.18890785;fr;01.07.2008
Bourg-St-Pierre;1946;0;Bourg-Saint-Pierre;6032;VS;7.219177754;45.92999444;fr;01.07.2008
Liddes;1945;0;Liddes;6033;VS;7.218870115;45.987971;fr;01.07.2008
Fontaine Dessus (Liddes);1945;2;Liddes;6033;VS;7.170992521;46.0010815;fr;01.07.2008
Fontaine Dessous (Liddes);1945;3;Liddes;6033;VS;7.165103205;46.014015;fr;01.07.2008
Dranse (Liddes);1945;4;Liddes;6033;VS;7.181074893;45.98919277;fr;01.07.2008
Chandonne (Liddes);1945;5;Liddes;6033;VS;7.18579313;46.00946555;fr;01.07.2008
Rive Haute (Liddes);1945;6;Liddes;6033;VS;7.170872166;46.00614963;fr;01.07.2008
Fornex (Liddes);1945;7;Liddes;6033;VS;7.159332633;46.01082552;fr;01.07.2008
Les Moulins VS (Liddes);1945;8;Liddes;6033;VS;7.168067803;46.00462389;fr;01.07.2008
Vichères (Liddes);1945;9;Liddes;6033;VS;7.164964227;46.00072003;fr;01.07.2008
Palasuit (Liddes);1945;10;Liddes;6033;VS;7.188265041;45.97192348;fr;01.07.2008
Chez Petit (Liddes);1945;11;Liddes;6033;VS;7.153062177;45.94710709;fr;01.07.2008
Petit Vichères (Liddes);1945;12;Liddes;6033;VS;7.156399495;45.98877059;fr;01.07.2008
Orsières;1937;0;Orsières;6034;VS;7.166126624;46.02884561;fr;01.07.2008
Champex-Lac;1938;0;Orsières;6034;VS;7.097648349;46.03077684;fr;01.07.2008
Praz-de-Fort;1943;0;Orsières;6034;VS;7.083821105;45.98038129;fr;01.07.2008
La Fouly VS;1944;0;Orsières;6034;VS;7.094565561;45.92506987;fr;01.07.2008
Sembrancher;1933;0;Sembrancher;6035;VS;7.171708278;46.07016595;fr;01.07.2008
Chamoille (Sembrancher);1933;3;Sembrancher;6035;VS;7.156631171;46.06129207;fr;01.07.2008
La Garde (Sembrancher);1933;4;Sembrancher;6035;VS;7.143750843;46.06545143;fr;01.07.2008
Chemin;1927;0;Val de Bagnes;6037;VS;7.119413507;46.09421611;fr;01.07.2008
Vens (Sembrancher);1933;2;Val de Bagnes;6037;VS;7.131607362;46.0856996;fr;01.07.2008
Le Châble VS;1934;0;Val de Bagnes;6037;VS;7.209142756;46.08244384;fr;01.07.2008
Bruson;1934;1;Val de Bagnes;6037;VS;7.206481269;46.04532942;fr;01.07.2008
Verbier;1936;0;Val de Bagnes;6037;VS;7.223688608;46.10075266;fr;01.07.2008
Vollèges;1941;0;Val de Bagnes;6037;VS;7.161019895;46.08585927;fr;01.07.2008
Cries (Vollèges);1941;2;Val de Bagnes;6037;VS;7.172436402;46.0937451;fr;01.07.2008
Levron;1942;0;Val de Bagnes;6037;VS;7.15849296;46.1011753;fr;01.07.2008
Versegères;1947;0;Val de Bagnes;6037;VS;7.232713593;46.06559063;fr;01.07.2008
Champsec;1947;5;Val de Bagnes;6037;VS;7.229883701;46.03297116;fr;01.07.2008
Lourtier;1948;0;Val de Bagnes;6037;VS;7.272230082;46.02682839;fr;01.07.2008
Fionnay;1948;1;Val de Bagnes;6037;VS;7.375249032;45.95667501;fr;01.07.2008
Sarreyer;1948;2;Val de Bagnes;6037;VS;7.279645408;46.07738104;fr;01.07.2008
Bellwald;3997;0;Bellwald;6052;VS;8.156793979;46.44327322;de;01.07.2008
Binn;3996;0;Binn;6054;VS;8.219237568;46.35864123;de;01.07.2008
Ernen;3995;0;Ernen;6056;VS;8.21760365;46.39987858;de;01.07.2008
Ausserbinn;3995;2;Ernen;6056;VS;8.163498219;46.37948681;de;01.07.2008
Mühlebach (Goms);3995;3;Ernen;6056;VS;8.176991472;46.40815651;de;01.07.2008
Steinhaus;3995;4;Ernen;6056;VS;8.18360083;46.42215778;de;01.07.2008
Fiesch;3984;0;Fiesch;6057;VS;8.113728101;46.41983967;de;01.07.2008
Fieschertal;3984;2;Fieschertal;6058;VS;8.050023245;46.48860359;de;01.07.2008
Grengiols;3993;0;Lax;6061;VS;8.105602683;46.38068174;de;01.07.2008
Lax;3994;0;Lax;6061;VS;8.110598631;46.39171482;de;01.07.2008
Ulrichen;3988;0;Obergoms;6076;VS;8.325471243;46.44926322;de;01.07.2008
Obergesteln;3988;2;Obergoms;6076;VS;8.319165066;46.52721256;de;01.07.2008
Oberwald;3999;0;Obergoms;6076;VS;8.396138532;46.57272206;de;01.07.2008
Münster VS;3985;0;Goms;6077;VS;8.271194428;46.48328672;de;01.07.2008
Geschinen;3985;2;Goms;6077;VS;8.296289652;46.49090358;de;01.07.2008
Biel VS;3989;0;Goms;6077;VS;8.209272443;46.46528347;de;01.07.2008
Ritzingen;3989;2;Goms;6077;VS;8.234896509;46.45132136;de;01.07.2008
Selkingen;3989;3;Goms;6077;VS;8.182759837;46.46951723;de;01.07.2008
Niederwald;3989;4;Goms;6077;VS;8.197374263;46.43139562;de;01.07.2008
Blitzingen;3989;5;Goms;6077;VS;8.197931239;46.44277464;de;01.07.2008
Reckingen VS;3998;0;Goms;6077;VS;8.264930923;46.46075357;de;01.07.2008
Gluringen;3998;1;Goms;6077;VS;8.217472483;46.47530686;de;01.07.2008
St-Léonard;1958;0;Ayent;6082;VS;7.415027585;46.26259608;fr;01.07.2008
Fortunau (Ayent);1966;2;Ayent;6082;VS;7.424267657;46.30538048;fr;01.07.2008
Luc (Ayent);1966;3;Ayent;6082;VS;7.422610835;46.28261887;fr;01.07.2008
St-Romain (Ayent);1966;4;Ayent;6082;VS;7.411342462;46.28264135;fr;01.07.2008
Saxonne (Ayent);1966;5;Ayent;6082;VS;7.40269214;46.28293665;fr;01.07.2008
Villa (Ayent);1966;6;Ayent;6082;VS;7.416296285;46.27655748;fr;01.07.2008
La Place (Ayent);1966;7;Ayent;6082;VS;7.410540657;46.27444685;fr;01.07.2008
Botyre (Ayent);1966;8;Ayent;6082;VS;7.405735852;46.27660919;fr;01.07.2008
Blignou (Ayent);1966;9;Ayent;6082;VS;7.397175065;46.27083491;fr;01.07.2008
Argnou (Ayent);1966;10;Ayent;6082;VS;7.40058078;46.26354984;fr;01.07.2008
Signèse (Ayent);1966;11;Ayent;6082;VS;7.409336372;46.26339848;fr;01.07.2008
Anzère;1972;0;Ayent;6082;VS;7.409929933;46.33515887;fr;01.07.2008
Arbaz;1974;0;Ayent;6082;VS;7.395620668;46.28750914;fr;01.07.2008
Evolène;1983;0;Evolène;6083;VS;7.488076331;46.12403004;fr;01.07.2008
Lanna;1983;2;Evolène;6083;VS;7.458293634;46.11372221;fr;01.08.2013
Les Haudères;1984;0;Evolène;6083;VS;7.477037942;46.07884703;fr;01.07.2008
La Tour VS;1984;1;Evolène;6083;VS;7.503549154;46.09848689;fr;01.07.2008
La Sage;1985;0;Evolène;6083;VS;7.517172555;46.09776115;fr;01.07.2008
La Forclaz VS;1985;1;Evolène;6083;VS;7.561961303;46.04156565;fr;01.07.2008
Villa (Evolène);1985;2;Evolène;6083;VS;7.52420139;46.12002685;fr;01.08.2013
Arolla;1986;0;Evolène;6083;VS;7.486102125;46.00701245;fr;01.07.2008
Euseigne;1982;0;Hérémence;6084;VS;7.414816716;46.17139223;fr;01.07.2008
Hérémence;1987;0;Hérémence;6084;VS;7.393502811;46.12937343;fr;01.07.2008
St-Martin VS;1969;0;Saint-Martin (VS);6087;VS;7.443620018;46.17037046;fr;01.07.2008
Liez (St-Martin);1969;2;Saint-Martin (VS);6087;VS;7.450875678;46.16164741;fr;01.07.2008
Trogne (St-Martin);1969;3;Saint-Martin (VS);6087;VS;7.47280189;46.1765864;fr;01.07.2008
Suen (St-Martin);1969;4;Saint-Martin (VS);6087;VS;7.436540527;46.18065089;fr;01.07.2008
Eison (St-Martin);1969;5;Saint-Martin (VS);6087;VS;7.488332078;46.15168946;fr;01.07.2008
Bramois;1967;0;Vex;6089;VS;7.405850216;46.22579708;fr;01.07.2008
Vex;1981;0;Vex;6089;VS;7.397078093;46.20656052;fr;01.07.2008
Thyon;1988;1;Vex;6089;VS;7.373421554;46.17365088;fr;01.07.2008
Les Collons;1988;2;Vex;6089;VS;7.385041896;46.18279689;fr;01.07.2008
Les Agettes;1992;0;Vex;6089;VS;7.380884373;46.20958655;fr;01.07.2008
Les Mayens-de-Sion;1992;1;Vex;6089;VS;7.389135717;46.19994591;fr;01.07.2008
Vernamiège;1961;0;Mont-Noble;6090;VS;7.438458196;46.21096695;fr;01.07.2008
Mase;1968;0;Mont-Noble;6090;VS;7.496329207;46.18528225;fr;01.07.2008
Nax;1973;0;Mont-Noble;6090;VS;7.448693843;46.22403361;fr;01.07.2008
Vercorin;3967;0;Mont-Noble;6090;VS;7.521950049;46.19831665;fr;01.07.2008
Unterems;3948;0;Agarn;6101;VS;7.674286636;46.28792144;de;01.07.2008
Agarn;3951;0;Agarn;6101;VS;7.670871622;46.29298259;de;01.07.2008
Albinen;3955;0;Albinen;6102;VS;7.643044195;46.35298193;de;01.07.2008
Ergisch;3947;0;Ergisch;6104;VS;7.725276368;46.27373311;de;01.07.2008
Inden;3953;1;Inden;6109;VS;7.598744826;46.35350499;de;01.07.2008
Niedergampel;3945;1;Leuk;6110;VS;7.696550309;46.31251415;de;01.07.2008
Susten;3952;0;Leuk;6110;VS;7.633270829;46.28583028;de;01.07.2008
Leuk Stadt;3953;0;Leuk;6110;VS;7.641113428;46.31945638;de;01.07.2008
Guttet-Feschel;3956;0;Leuk;6110;VS;7.660668886;46.31899305;de;01.07.2008
Erschmatt;3957;0;Leuk;6110;VS;7.697672677;46.34422623;de;01.07.2008
Salgesch;3970;0;Leuk;6110;VS;7.586179783;46.30592664;de;01.07.2008
Leukerbad;3954;0;Leukerbad;6111;VS;7.642876594;46.39994971;de;01.07.2008
Oberems;3948;1;Oberems;6112;VS;7.687643171;46.26340098;de;01.07.2008
Varen;3953;2;Varen;6116;VS;7.592838292;46.32133839;de;01.07.2008
Gampel;3945;0;Gampel-Bratsch;6118;VS;7.73317151;46.33593176;de;01.07.2008
Bratsch;3957;2;Gampel-Bratsch;6118;VS;7.711969623;46.32616695;de;01.07.2008
Steg VS;3940;0;Turtmann-Unterems;6119;VS;7.74276948;46.30551543;de;01.07.2008
Eischoll;3943;0;Turtmann-Unterems;6119;VS;7.739882302;46.29599972;de;01.07.2008
Turtmann;3946;0;Turtmann-Unterems;6119;VS;7.714342388;46.30235823;de;01.07.2008
Gruben;3946;2;Turtmann-Unterems;6119;VS;7.709415713;46.17794165;de;01.07.2008
Bovernier;1932;0;Bovernier;6131;VS;7.079971393;46.06021375;fr;01.07.2008
Les Valettes (Bovernier);1932;2;Bovernier;6131;VS;7.068897304;46.07399316;fr;01.07.2008
Fully;1926;0;Fully;6133;VS;7.117237269;46.15506571;fr;01.07.2008
Isérables;1914;0;Isérables;6134;VS;7.26287572;46.14850922;fr;01.07.2008
Ovronnaz;1911;0;Leytron;6135;VS;7.133980668;46.20668612;fr;01.07.2008
Leytron;1912;0;Leytron;6135;VS;7.207170942;46.18695395;fr;01.07.2008
Produit (Leytron);1912;2;Leytron;6135;VS;7.192179291;46.18598023;fr;01.07.2008
Montagnon (Leytron);1912;3;Leytron;6135;VS;7.191927332;46.19275149;fr;01.07.2008
Dugny (Leytron);1912;4;Leytron;6135;VS;7.180772799;46.18705563;fr;01.07.2008
